access_id,student_id,course_id,content_type,content_id,timestamp,time_spent_minutes
A00357,S1043,MATH150,reading,MATH150-R0404,2025-04-01 01:53:37,43
A00358,S1002,DS200,assignment,DS200-A0105,2025-03-20 03:19:06,1
A00359,S1001,DS200,quiz,DS200-Q0904,2025-04-16 21:35:54,51
A00360,S1035,CS101,assignment,CS101-A0205,2025-02-04 21:02:18,86
A00361,S1029,CS101,reading,CS101-R0705,2025-03-08 15:02:46,50
A00362,S1012,CS101,lecture,CS101-L0803,2025-02-20 14:37:36,57
A00363,S1001,DS200,assignment,DS200-A0103,2025-04-08 22:43:55,46
A00364,S1013,CS101,discussion,CS101-D0502,2025-02-24 14:47:10,64
A00365,S1024,CS101,reading,CS101-R0805,2025-02-22 04:07:55,1
A00366,S1013,CS301,lecture,CS301-L0505,2025-03-22 10:46:07,64
A00367,S1011,DS400,video,DS400-V1005,2025-03-28 17:47:51,23
A00368,S1005,DS400,video,DS400-V0202,2025-02-27 01:53:39,73
A00369,S1015,DS400,assignment,DS400-A0502,2025-04-25 04:07:59,87
A00370,S1002,DS400,discussion,DS400-D0505,2025-04-28 14:42:07,59
A00371,S1001,CS301,assignment,CS301-A0103,2025-03-15 20:50:09,53
A00372,S1018,CS101,assignment,CS101-A0904,2025-03-21 23:41:54,47
A00373,S1034,CS101,assignment,CS101-A0401,2025-02-28 20:33:23,54
A00374,S1035,CS301,reading,CS301-R0104,2025-02-20 18:23:43,43
A00375,S1006,DS400,lecture,DS400-L0404,2025-02-09 02:23:03,32
A00376,S1013,DS200,reading,DS200-R0501,2025-04-03 15:35:56,81
A00377,S1007,CS101,quiz,CS101-Q0701,2025-03-31 09:37:20,81
A00378,S1022,MATH150,video,MATH150-V0204,2025-02-25 00:20:33,44
A00379,S1004,MATH150,discussion,MATH150-D0401,2025-04-18 04:33:10,77
A00380,S1040,CS301,lecture,CS301-L0805,2025-02-13 23:47:31,11
A00381,S1004,CS101,quiz,CS101-Q0601,2025-04-18 20:37:24,17
A00382,S1004,CS301,lecture,CS301-L0505,2025-04-03 16:02:34,56
A00383,S1005,CS101,assignment,CS101-A0105,2025-02-06 22:34:03,38
A00384,S1025,CS301,lecture,CS301-L1004,2025-02-24 12:06:57,77
A00385,S1043,DS400,lecture,DS400-L0804,2025-03-18 22:36:40,55
A00386,S1040,DS400,lecture,DS400-L0601,2025-03-17 23:00:03,67
A00387,S1022,DS400,video,DS400-V0201,2025-02-03 01:33:36,77
A00388,S1046,CS101,discussion,CS101-D0405,2025-02-14 02:29:02,82
A00389,S1033,MATH150,reading,MATH150-R0704,2025-04-13 05:25:10,80
A00390,S1029,DS200,video,DS200-V0301,2025-02-07 17:52:48,17
A00391,S1020,DS400,quiz,DS400-Q0903,2025-03-04 02:02:48,75
A00392,S1035,DS200,video,DS200-V0803,2025-04-01 10:47:06,44
A00393,S1019,MATH150,lecture,MATH150-L0905,2025-04-06 17:25:24,87
A00394,S1010,CS101,video,CS101-V0905,2025-04-26 05:50:48,7
A00395,S1028,MATH150,video,MATH150-V0402,2025-04-19 02:43:22,9
A00396,S1022,DS200,assignment,DS200-A0804,2025-04-01 02:28:22,89
A00397,S1022,DS400,discussion,DS400-D0605,2025-03-02 23:07:03,54
A00398,S1022,DS200,lecture,DS200-L0801,2025-03-22 00:31:40,29
A00399,S1001,DS200,assignment,DS200-A0404,2025-04-03 10:45:52,28
A00400,S1016,CS301,assignment,CS301-A0604,2025-02-21 19:20:50,52
A00401,S1012,CS101,reading,CS101-R0101,2025-03-08 14:51:42,4
A00402,S1036,CS101,video,CS101-V0504,2025-02-20 17:55:06,81
A00403,S1038,MATH150,lecture,MATH150-L0102,2025-02-21 01:53:28,37
A00404,S1012,DS200,reading,DS200-R0303,2025-04-25 03:49:24,71
A00405,S1016,DS200,video,DS200-V0102,2025-04-24 16:58:53,34
A00406,S1007,CS101,assignment,CS101-A0304,2025-04-06 10:52:52,15
A00407,S1022,DS200,reading,DS200-R0802,2025-03-09 18:15:02,48
A00408,S1043,DS200,discussion,DS200-D1004,2025-04-28 03:43:03,9
A00409,S1008,DS200,video,DS200-V0402,2025-03-25 13:52:04,49
A00410,S1045,MATH150,reading,MATH150-R1004,2025-04-04 15:14:45,32
A00411,S1003,DS400,discussion,DS400-D0405,2025-03-02 10:25:15,20
A00412,S1021,DS200,lecture,DS200-L0502,2025-04-25 13:04:13,66
A00413,S1038,CS301,video,CS301-V0204,2025-04-19 16:04:57,85
A00414,S1040,CS101,video,CS101-V0904,2025-04-15 19:36:00,83
A00415,S1049,DS400,reading,DS400-R0805,2025-03-18 22:44:48,23
A00416,S1021,MATH150,discussion,MATH150-D0804,2025-03-19 20:51:43,35
A00417,S1038,CS301,assignment,CS301-A1001,2025-02-21 23:44:08,29
A00418,S1013,CS301,video,CS301-V0702,2025-03-03 13:57:17,55
A00419,S1025,DS400,video,DS400-V0603,2025-03-27 07:48:16,11
A00420,S1009,CS101,reading,CS101-R0805,2025-03-08 00:09:16,30
A00421,S1038,CS101,quiz,CS101-Q0905,2025-03-06 12:44:01,55
A00422,S1029,CS301,quiz,CS301-Q0703,2025-04-20 23:33:24,64
A00423,S1021,MATH150,quiz,MATH150-Q0102,2025-03-16 18:08:03,30
A00424,S1017,CS101,reading,CS101-R0203,2025-04-24 16:20:01,65
A00425,S1033,DS400,assignment,DS400-A0203,2025-05-02 20:04:25,30
A00426,S1007,CS101,lecture,CS101-L0601,2025-03-26 21:15:30,26
A00427,S1022,DS200,assignment,DS200-A0603,2025-03-03 06:18:14,88
A00428,S1018,DS200,assignment,DS200-A1002,2025-04-25 21:13:05,70
A00429,S1017,CS101,reading,CS101-R0503,2025-04-18 21:44:47,52
A00430,S1026,DS400,assignment,DS400-A0104,2025-04-06 09:04:05,66
A00431,S1049,DS200,quiz,DS200-Q0402,2025-04-13 02:25:13,27
A00432,S1031,DS200,discussion,DS200-D1005,2025-04-16 10:18:40,60
A00433,S1047,CS301,reading,CS301-R0203,2025-04-24 23:47:10,25
A00434,S1028,CS301,video,CS301-V0804,2025-04-25 16:25:45,72
A00435,S1002,MATH150,video,MATH150-V1002,2025-03-03 12:57:35,2
A00436,S1032,MATH150,reading,MATH150-R0404,2025-03-15 04:55:24,88
A00437,S1049,CS301,assignment,CS301-A0903,2025-03-05 12:44:45,76
A00438,S1002,DS400,lecture,DS400-L0302,2025-03-05 22:27:54,73
A00439,S1041,DS400,discussion,DS400-D1004,2025-03-10 21:27:43,27
A00440,S1026,CS101,discussion,CS101-D0702,2025-03-19 23:14:15,14
A00441,S1022,DS400,quiz,DS400-Q0501,2025-02-18 12:22:17,14
A00442,S1044,DS400,video,DS400-V0105,2025-03-21 07:28:37,4
A00443,S1012,DS200,lecture,DS200-L0703,2025-02-21 20:41:21,30
A00444,S1019,DS400,lecture,DS400-L0801,2025-03-09 15:56:51,67
A00445,S1001,DS200,reading,DS200-R0704,2025-02-17 02:50:40,15
A00446,S1009,DS400,quiz,DS400-Q0801,2025-03-11 15:20:40,27
A00447,S1009,DS200,reading,DS200-R0704,2025-02-17 06:54:45,78
A00448,S1037,MATH150,discussion,MATH150-D0405,2025-04-12 11:07:31,88
A00449,S1030,MATH150,video,MATH150-V0102,2025-03-17 03:33:19,9
A00450,S1026,DS400,video,DS400-V0903,2025-05-01 06:05:03,73
A00451,S1032,CS301,quiz,CS301-Q1001,2025-04-14 10:56:14,12
A00452,S1019,CS301,reading,CS301-R0504,2025-04-02 09:22:59,23
A00453,S1027,DS200,video,DS200-V1004,2025-03-18 07:44:32,50
A00454,S1043,DS200,assignment,DS200-A1001,2025-03-12 01:57:59,90
A00455,S1003,DS200,video,DS200-V0505,2025-03-02 05:04:39,86
A00456,S1005,DS200,quiz,DS200-Q0705,2025-02-13 15:24:48,48
A00457,S1005,CS101,discussion,CS101-D0604,2025-03-17 15:40:57,22
A00458,S1017,DS200,discussion,DS200-D0104,2025-02-04 11:10:57,10
A00459,S1041,CS301,quiz,CS301-Q0604,2025-04-25 23:01:17,25
A00460,S1026,CS101,lecture,CS101-L0501,2025-04-11 17:14:50,18
A00461,S1021,CS301,quiz,CS301-Q0801,2025-02-09 21:16:40,71
A00462,S1043,DS200,assignment,DS200-A0802,2025-03-19 13:56:25,36
A00463,S1011,DS200,lecture,DS200-L1001,2025-02-19 01:55:00,38
A00464,S1008,DS400,assignment,DS400-A0702,2025-02-09 09:42:44,86
A00465,S1049,CS101,assignment,CS101-A0502,2025-03-16 15:43:59,46
A00466,S1012,DS200,assignment,DS200-A0105,2025-02-22 20:37:48,57
A00467,S1045,CS101,assignment,CS101-A0901,2025-03-11 19:07:56,89
A00468,S1020,CS301,lecture,CS301-L1001,2025-02-06 14:19:21,49
A00469,S1050,DS200,video,DS200-V0602,2025-02-21 06:55:33,12
A00470,S1002,CS301,lecture,CS301-L0103,2025-04-22 12:53:27,25
A00471,S1044,CS101,video,CS101-V0202,2025-04-13 03:59:40,22
A00472,S1003,CS301,discussion,CS301-D0203,2025-03-05 04:49:24,72
A00473,S1041,DS200,discussion,DS200-D0405,2025-03-12 05:29:28,55
A00474,S1008,DS200,video,DS200-V0203,2025-03-05 06:25:37,23
A00475,S1001,CS301,assignment,CS301-A0601,2025-03-11 15:47:46,28
A00476,S1030,DS200,lecture,DS200-L0505,2025-03-09 16:42:40,6
A00477,S1005,DS200,quiz,DS200-Q0505,2025-03-22 09:01:19,14
A00478,S1046,DS400,discussion,DS400-D0303,2025-02-11 01:41:47,77
A00479,S1021,CS301,assignment,CS301-A0303,2025-02-18 21:28:35,82
A00480,S1049,MATH150,assignment,MATH150-A0801,2025-03-06 09:46:38,3
A00481,S1039,DS400,quiz,DS400-Q0705,2025-04-05 01:36:46,30
A00482,S1033,DS400,assignment,DS400-A0102,2025-02-03 22:21:22,79
A00483,S1049,CS101,reading,CS101-R0404,2025-04-16 09:26:09,32
A00484,S1040,CS101,lecture,CS101-L0303,2025-03-22 07:02:32,38
A00485,S1013,DS200,quiz,DS200-Q0401,2025-02-24 23:39:17,77
A00486,S1029,MATH150,video,MATH150-V0503,2025-04-05 08:37:37,6
A00487,S1034,CS301,assignment,CS301-A0501,2025-02-24 02:33:27,43
A00488,S1022,DS200,video,DS200-V0901,2025-04-30 21:31:52,86
A00489,S1016,DS200,discussion,DS200-D0705,2025-03-05 02:23:38,24
A00490,S1029,CS101,lecture,CS101-L0801,2025-02-20 13:24:09,7
A00491,S1041,DS200,video,DS200-V0301,2025-02-18 17:37:10,76
A00492,S1036,DS200,video,DS200-V0901,2025-03-15 06:08:10,60
A00493,S1020,DS200,assignment,DS200-A0402,2025-03-15 00:57:22,23
A00494,S1039,DS200,reading,DS200-R0505,2025-03-17 09:28:23,82
A00495,S1013,MATH150,quiz,MATH150-Q0203,2025-03-12 12:54:08,49
A00496,S1011,CS301,quiz,CS301-Q0705,2025-04-02 00:55:01,56
A00497,S1049,DS200,quiz,DS200-Q0104,2025-03-15 08:50:00,11
A00498,S1049,MATH150,discussion,MATH150-D0902,2025-03-27 13:09:51,23
A00499,S1017,CS301,quiz,CS301-Q0504,2025-03-01 08:53:21,49
A00500,S1036,DS400,quiz,DS400-Q0203,2025-02-15 03:21:28,61
A00501,S1013,DS200,video,DS200-V0101,2025-04-26 12:43:39,65
A00502,S1047,MATH150,quiz,MATH150-Q0704,2025-03-12 04:31:33,48
A00503,S1025,CS301,reading,CS301-R1001,2025-03-13 13:28:10,5
A00504,S1008,CS301,discussion,CS301-D0302,2025-04-16 22:43:47,56
A00505,S1017,MATH150,discussion,MATH150-D0803,2025-04-10 11:47:03,8
A00506,S1042,CS301,quiz,CS301-Q0402,2025-03-20 06:06:24,5
A00507,S1024,CS101,assignment,CS101-A0303,2025-04-01 15:41:34,59
A00508,S1044,DS200,reading,DS200-R0405,2025-03-30 00:33:34,85
A00509,S1011,CS101,lecture,CS101-L0204,2025-03-12 11:33:23,76
A00510,S1006,DS400,video,DS400-V0702,2025-04-23 10:22:55,55
A00511,S1017,MATH150,discussion,MATH150-D0904,2025-03-30 18:35:25,40
A00512,S1047,CS301,assignment,CS301-A0201,2025-04-04 15:19:58,74
A00513,S1050,MATH150,video,MATH150-V0502,2025-04-15 12:34:05,51
A00514,S1045,MATH150,lecture,MATH150-L0304,2025-02-02 00:36:14,13
A00515,S1005,CS301,discussion,CS301-D0703,2025-04-14 01:02:15,56
A00516,S1011,DS200,reading,DS200-R0302,2025-02-21 02:20:48,63
A00517,S1012,DS400,lecture,DS400-L0805,2025-04-21 22:32:46,28
A00518,S1012,DS200,lecture,DS200-L0302,2025-02-27 01:15:33,53
A00519,S1029,DS400,lecture,DS400-L0301,2025-03-02 07:57:27,11
A00520,S1025,CS101,reading,CS101-R0203,2025-02-04 18:03:13,75
A00521,S1016,CS301,quiz,CS301-Q0201,2025-02-07 19:11:50,35
A00522,S1049,CS101,assignment,CS101-A1001,2025-02-11 06:35:00,28
A00523,S1034,CS101,quiz,CS101-Q1005,2025-04-16 19:01:55,35
A00524,S1032,CS301,reading,CS301-R1004,2025-03-06 13:08:39,48
A00525,S1044,MATH150,reading,MATH150-R0403,2025-04-07 10:40:13,52
A00526,S1025,DS400,lecture,DS400-L0603,2025-04-21 03:40:16,13
A00527,S1001,CS301,assignment,CS301-A0702,2025-02-04 08:45:55,78
A00528,S1008,DS400,reading,DS400-R0403,2025-03-17 17:58:15,80
A00529,S1044,CS301,discussion,CS301-D0702,2025-02-02 04:13:00,82
A00530,S1021,CS101,assignment,CS101-A0601,2025-04-21 06:40:17,42
A00531,S1044,CS301,video,CS301-V1004,2025-03-12 17:22:40,79
A00532,S1006,MATH150,quiz,MATH150-Q0801,2025-04-14 03:55:00,50
A00533,S1019,DS400,video,DS400-V0305,2025-04-27 22:41:55,74
A00534,S1046,DS400,lecture,DS400-L0304,2025-04-20 05:39:09,12
A00535,S1020,DS400,quiz,DS400-Q0304,2025-02-13 02:28:34,62
A00536,S1043,DS400,video,DS400-V0402,2025-02-18 10:03:47,85
A00537,S1045,CS101,lecture,CS101-L0701,2025-02-17 10:18:02,42
A00538,S1025,MATH150,video,MATH150-V0504,2025-04-30 00:16:38,86
A00539,S1008,DS200,discussion,DS200-D0801,2025-04-20 02:40:09,89
A00540,S1022,DS200,discussion,DS200-D1001,2025-04-05 09:31:22,44
A00541,S1025,CS301,assignment,CS301-A0904,2025-04-21 08:44:41,30
A00542,S1015,MATH150,lecture,MATH150-L0501,2025-02-12 16:27:56,12
A00543,S1022,DS400,video,DS400-V0205,2025-03-09 13:48:53,17
A00544,S1021,CS301,discussion,CS301-D0103,2025-02-07 21:07:40,76
A00545,S1035,DS200,quiz,DS200-Q0703,2025-04-17 18:08:25,47
A00546,S1044,DS200,discussion,DS200-D1005,2025-02-23 10:33:10,14
A00547,S1026,CS101,discussion,CS101-D0803,2025-02-15 22:06:10,38
A00548,S1015,CS301,assignment,CS301-A0802,2025-04-01 06:26:29,37
A00549,S1010,CS101,discussion,CS101-D0603,2025-03-22 15:33:04,89
A00550,S1008,MATH150,assignment,MATH150-A1004,2025-04-04 03:26:30,28
A00551,S1032,MATH150,assignment,MATH150-A0701,2025-04-21 12:51:07,43
A00552,S1010,DS200,assignment,DS200-A0401,2025-05-02 12:02:21,23
A00553,S1032,CS301,reading,CS301-R0301,2025-03-27 01:43:30,51
A00554,S1022,CS301,assignment,CS301-A0803,2025-04-16 10:31:39,51
A00555,S1026,CS101,discussion,CS101-D0503,2025-04-10 11:35:59,25
A00556,S1045,DS400,quiz,DS400-Q0202,2025-03-05 06:32:43,75
A00557,S1004,MATH150,quiz,MATH150-Q0305,2025-02-15 05:27:56,57
A00558,S1045,CS301,reading,CS301-R0302,2025-02-23 01:13:13,26
A00559,S1048,CS101,reading,CS101-R1001,2025-04-08 17:31:14,19
A00560,S1025,CS301,assignment,CS301-A0301,2025-02-11 04:43:58,46
A00561,S1031,DS200,lecture,DS200-L0205,2025-04-05 23:45:47,44
A00562,S1038,CS301,video,CS301-V0702,2025-02-05 04:08:04,16
A00563,S1016,CS301,quiz,CS301-Q0505,2025-02-18 14:50:57,84
A00564,S1048,CS301,assignment,CS301-A0204,2025-04-26 20:16:43,84
A00565,S1025,MATH150,assignment,MATH150-A0803,2025-02-02 23:57:40,16
A00566,S1008,CS101,lecture,CS101-L0805,2025-02-23 17:03:43,3
A00567,S1038,DS400,discussion,DS400-D0803,2025-04-10 05:25:26,13
A00568,S1038,DS200,quiz,DS200-Q0804,2025-03-02 20:09:45,74
A00569,S1009,CS101,reading,CS101-R0205,2025-02-19 19:45:00,52
A00570,S1045,CS101,quiz,CS101-Q0905,2025-04-18 22:33:12,68
A00571,S1032,CS101,discussion,CS101-D1005,2025-04-12 04:04:53,84
A00572,S1008,DS200,assignment,DS200-A0202,2025-04-26 13:32:20,77
A00573,S1045,DS200,lecture,DS200-L0904,2025-04-20 14:15:21,41
A00574,S1008,CS101,video,CS101-V1002,2025-04-06 05:41:17,21
A00575,S1006,DS400,reading,DS400-R0101,2025-02-13 23:32:15,65
A00576,S1020,MATH150,discussion,MATH150-D0304,2025-04-06 18:32:52,1
A00577,S1016,MATH150,lecture,MATH150-L0903,2025-04-06 20:52:26,69
A00578,S1029,DS200,discussion,DS200-D0803,2025-03-24 14:49:34,46
A00579,S1039,DS400,discussion,DS400-D0401,2025-04-07 04:56:06,6
A00580,S1016,CS101,video,CS101-V0303,2025-04-25 23:44:54,28
A00581,S1009,DS400,discussion,DS400-D0405,2025-03-08 17:36:28,36
A00582,S1009,DS400,quiz,DS400-Q0205,2025-02-26 15:02:33,34
A00583,S1025,DS200,quiz,DS200-Q0801,2025-02-26 13:12:23,87
A00584,S1028,DS200,discussion,DS200-D0401,2025-04-03 23:55:32,35
A00585,S1041,DS200,assignment,DS200-A0605,2025-04-06 16:35:15,83
A00586,S1033,DS400,video,DS400-V0702,2025-03-04 14:05:54,56
A00587,S1025,CS101,discussion,CS101-D0401,2025-02-28 02:21:46,16
A00588,S1035,CS101,assignment,CS101-A0904,2025-02-08 06:37:19,43
A00589,S1041,CS101,reading,CS101-R0603,2025-02-16 01:53:53,29
A00590,S1018,CS101,lecture,CS101-L0702,2025-03-10 15:12:10,14
A00591,S1008,DS200,discussion,DS200-D0505,2025-04-22 14:47:38,63
A00592,S1007,DS400,reading,DS400-R1003,2025-03-27 10:06:43,35
A00593,S1039,CS101,lecture,CS101-L0303,2025-04-15 20:54:59,50
A00594,S1012,MATH150,assignment,MATH150-A0905,2025-03-31 14:29:00,52
A00595,S1031,DS400,video,DS400-V0501,2025-04-09 12:57:19,66
A00596,S1046,DS200,assignment,DS200-A0302,2025-03-10 15:35:42,73
A00597,S1048,MATH150,lecture,MATH150-L0602,2025-04-08 17:16:53,78
A00598,S1027,CS301,video,CS301-V0803,2025-04-20 09:29:34,60
A00599,S1033,MATH150,reading,MATH150-R0705,2025-04-12 15:04:28,30
A00600,S1020,CS101,reading,CS101-R0703,2025-04-24 22:29:26,12
A00601,S1041,CS101,lecture,CS101-L0401,2025-02-17 21:40:01,74
A00602,S1004,CS101,assignment,CS101-A0505,2025-03-21 17:21:01,2
A00603,S1028,DS400,assignment,DS400-A0304,2025-03-22 04:53:44,66
A00604,S1044,DS400,assignment,DS400-A0204,2025-02-03 05:18:55,79
A00605,S1013,CS101,assignment,CS101-A0705,2025-04-15 15:46:42,45
A00606,S1016,DS400,assignment,DS400-A1001,2025-04-01 20:12:30,58
A00607,S1011,DS400,video,DS400-V0301,2025-03-09 12:12:58,18
A00608,S1033,MATH150,lecture,MATH150-L0704,2025-03-10 16:16:49,22
A00609,S1024,CS101,reading,CS101-R0405,2025-04-25 11:22:47,16
A00610,S1019,MATH150,quiz,MATH150-Q0503,2025-02-22 13:24:18,1
A00611,S1048,DS400,quiz,DS400-Q0403,2025-04-05 07:09:45,66
A00612,S1003,CS301,discussion,CS301-D0801,2025-03-08 09:52:09,1
A00613,S1040,CS301,reading,CS301-R0503,2025-02-12 06:38:09,1
A00614,S1023,DS200,quiz,DS200-Q0601,2025-02-11 17:03:34,56
A00615,S1032,DS200,lecture,DS200-L0905,2025-04-30 02:36:19,20
A00616,S1027,CS101,quiz,CS101-Q0102,2025-04-17 13:52:06,85
A00617,S1017,DS200,quiz,DS200-Q0703,2025-03-02 22:18:36,47
A00618,S1028,DS200,discussion,DS200-D0501,2025-03-16 10:52:21,85
A00619,S1029,DS200,video,DS200-V0604,2025-02-02 10:27:51,46
A00620,S1046,DS200,lecture,DS200-L0403,2025-02-05 18:43:46,18
A00621,S1026,CS301,assignment,CS301-A0601,2025-02-17 10:28:50,86
A00622,S1013,CS301,assignment,CS301-A0501,2025-03-14 18:08:55,63
A00623,S1036,CS301,assignment,CS301-A0303,2025-04-15 19:05:30,52
A00624,S1033,CS301,video,CS301-V0201,2025-04-19 20:04:50,3
A00625,S1009,DS200,reading,DS200-R0901,2025-04-17 09:03:43,88
A00626,S1016,CS101,assignment,CS101-A0604,2025-03-31 20:14:19,2
A00627,S1028,CS301,reading,CS301-R0504,2025-02-09 21:25:55,55
A00628,S1016,DS400,video,DS400-V0902,2025-02-26 02:13:31,36
A00629,S1050,CS101,reading,CS101-R0404,2025-02-21 03:15:36,61
A00630,S1046,CS101,assignment,CS101-A0905,2025-02-19 11:07:29,25
A00631,S1038,DS200,video,DS200-V0202,2025-03-12 19:58:59,5
A00632,S1018,DS200,video,DS200-V0701,2025-04-02 17:23:55,26
A00633,S1006,CS101,quiz,CS101-Q0705,2025-03-03 14:59:46,90
A00634,S1041,DS200,video,DS200-V0604,2025-03-20 09:31:53,8
A00635,S1033,CS301,assignment,CS301-A0103,2025-02-12 13:22:19,35
A00636,S1024,MATH150,reading,MATH150-R0702,2025-03-04 22:12:31,7
A00637,S1012,CS101,lecture,CS101-L0103,2025-02-22 10:52:08,37
A00638,S1031,MATH150,discussion,MATH150-D0204,2025-02-19 19:38:02,33
A00639,S1032,MATH150,reading,MATH150-R0501,2025-02-11 06:41:20,86
A00640,S1001,DS400,video,DS400-V0603,2025-04-14 20:15:40,47
A00641,S1048,DS400,discussion,DS400-D1003,2025-02-25 00:05:36,84
A00642,S1018,DS200,discussion,DS200-D0701,2025-04-29 00:14:13,14
A00643,S1009,DS400,lecture,DS400-L0105,2025-05-01 10:27:05,84
A00644,S1013,DS200,assignment,DS200-A0801,2025-02-09 03:24:27,70
A00645,S1040,MATH150,reading,MATH150-R0802,2025-03-25 16:12:17,20
A00646,S1003,DS200,video,DS200-V0705,2025-04-11 23:04:51,33
A00647,S1049,DS400,reading,DS400-R0604,2025-04-04 00:36:59,16
A00648,S1028,CS101,quiz,CS101-Q0705,2025-03-22 19:01:35,3
A00649,S1011,DS400,reading,DS400-R0303,2025-02-06 06:49:14,73
A00650,S1004,DS200,assignment,DS200-A0704,2025-04-09 08:22:43,69
A00651,S1033,CS101,video,CS101-V0805,2025-03-11 04:03:39,72
A00652,S1050,CS301,quiz,CS301-Q1003,2025-02-21 23:05:41,24
A00653,S1001,DS200,discussion,DS200-D0405,2025-04-10 12:24:17,2
A00654,S1033,CS301,discussion,CS301-D0903,2025-03-03 07:55:20,29
A00655,S1019,MATH150,discussion,MATH150-D0202,2025-02-23 14:43:08,6
A00656,S1035,DS200,reading,DS200-R0102,2025-04-28 15:52:06,36
A00657,S1009,MATH150,lecture,MATH150-L0402,2025-03-25 18:37:19,15
A00658,S1001,MATH150,assignment,MATH150-A1003,2025-03-05 09:12:34,11
A00659,S1046,DS400,reading,DS400-R0304,2025-04-30 02:11:58,79
A00660,S1019,MATH150,lecture,MATH150-L0103,2025-02-23 03:53:02,36
A00661,S1012,MATH150,lecture,MATH150-L0905,2025-02-12 04:57:18,89
A00662,S1025,MATH150,assignment,MATH150-A1005,2025-02-21 21:18:39,57
A00663,S1015,MATH150,reading,MATH150-R0405,2025-04-04 00:28:02,51
A00664,S1010,CS301,video,CS301-V0703,2025-02-16 06:34:09,62
A00665,S1006,CS301,video,CS301-V0802,2025-04-22 01:24:23,23
A00666,S1013,DS400,quiz,DS400-Q0303,2025-02-03 21:58:09,40
A00667,S1011,DS200,quiz,DS200-Q1002,2025-02-08 14:45:55,19
A00668,S1005,CS301,video,CS301-V0804,2025-02-11 14:29:14,68
A00669,S1009,CS101,discussion,CS101-D0204,2025-03-11 03:41:18,3
A00670,S1008,CS101,assignment,CS101-A0102,2025-02-25 23:36:23,11
A00671,S1018,DS200,assignment,DS200-A1001,2025-04-19 19:21:08,2
A00672,S1007,DS400,assignment,DS400-A0601,2025-02-21 12:22:08,18
A00673,S1031,DS400,quiz,DS400-Q0303,2025-03-06 01:58:25,62
A00674,S1010,DS200,lecture,DS200-L0903,2025-04-03 19:04:24,70
A00675,S1008,CS101,lecture,CS101-L0205,2025-03-02 16:22:34,14
A00676,S1033,CS301,video,CS301-V0102,2025-02-04 04:51:05,30
A00677,S1028,CS301,video,CS301-V0603,2025-02-23 19:16:27,88
A00678,S1025,CS101,quiz,CS101-Q0301,2025-02-23 16:06:02,14
A00679,S1019,MATH150,lecture,MATH150-L1003,2025-02-13 08:42:11,47
A00680,S1006,CS101,discussion,CS101-D0302,2025-03-15 11:42:07,68
A00681,S1022,DS400,video,DS400-V0702,2025-04-29 14:02:25,86
A00682,S1044,MATH150,discussion,MATH150-D0503,2025-04-27 20:45:37,14
A00683,S1018,CS301,assignment,CS301-A0603,2025-04-21 14:02:19,10
A00684,S1001,DS200,assignment,DS200-A0303,2025-02-16 05:16:42,50
A00685,S1029,CS301,lecture,CS301-L0205,2025-03-15 08:57:48,36
A00686,S1010,CS101,reading,CS101-R0302,2025-04-17 09:24:45,50
A00687,S1023,MATH150,quiz,MATH150-Q0704,2025-04-10 04:42:47,53
A00688,S1039,MATH150,video,MATH150-V0404,2025-03-14 12:28:23,71
A00689,S1032,DS400,discussion,DS400-D0805,2025-03-25 22:23:28,30
A00690,S1025,CS101,discussion,CS101-D0705,2025-03-29 23:28:30,89
A00691,S1048,DS200,assignment,DS200-A0202,2025-03-08 23:46:10,1
A00692,S1014,CS101,reading,CS101-R0904,2025-02-14 20:13:08,15
A00693,S1004,MATH150,reading,MATH150-R0303,2025-03-18 13:42:29,19
A00694,S1036,CS301,video,CS301-V0402,2025-02-07 07:06:07,18
A00695,S1008,DS200,quiz,DS200-Q0104,2025-03-09 23:00:45,7
A00696,S1045,CS101,assignment,CS101-A1001,2025-03-20 04:00:43,77
A00697,S1011,CS101,video,CS101-V0602,2025-02-09 12:59:35,32
A00698,S1005,CS101,discussion,CS101-D0702,2025-04-17 04:28:41,24
A00699,S1031,DS200,assignment,DS200-A0903,2025-03-19 12:32:05,53
A00700,S1047,MATH150,quiz,MATH150-Q0103,2025-02-12 16:11:44,20
A00701,S1004,CS101,discussion,CS101-D0305,2025-02-17 10:33:55,2
A00702,S1026,CS301,assignment,CS301-A0805,2025-04-11 22:37:24,34
A00703,S1037,DS400,reading,DS400-R0404,2025-02-17 02:17:51,35
A00704,S1006,DS400,quiz,DS400-Q0302,2025-03-12 17:55:50,80
A00705,S1004,DS200,quiz,DS200-Q0305,2025-04-01 14:52:19,10
A00706,S1045,CS301,quiz,CS301-Q0604,2025-04-23 04:33:58,49
A00707,S1011,CS101,reading,CS101-R0702,2025-02-28 01:53:01,14
A00708,S1007,CS101,reading,CS101-R1003,2025-02-04 14:17:02,31
A00709,S1019,DS200,discussion,DS200-D0201,2025-02-22 10:42:41,77
A00710,S1001,MATH150,video,MATH150-V0902,2025-04-04 20:28:46,5
A00711,S1016,MATH150,lecture,MATH150-L1005,2025-02-06 05:29:26,73
A00712,S1031,CS101,lecture,CS101-L0601,2025-03-03 20:01:37,2
A00713,S1023,MATH150,quiz,MATH150-Q0902,2025-03-04 09:41:58,51
A00714,S1047,MATH150,video,MATH150-V0203,2025-03-13 09:58:19,65
